dataset,language,spkid,gender,whisper_path,normal_path,whisper_length,normal_length,paired,transcription
wtimit,EN,126,F,s126/audio/s126u030w.wav,s126/audio/s126u030n.wav,69846.0,77276.0,True,Get a calico cat to keep.
wtimit,EN,126,F,s126/audio/s126u031w.wav,s126/audio/s126u031n.wav,77276.0,68360.0,True,A good attitude is unbeatable.
wtimit,EN,126,F,s126/audio/s126u032w.wav,s126/audio/s126u032n.wav,86192.0,81734.0,True,It's fun to roast marshmallows on a gas burner.
wtimit,EN,126,F,s126/audio/s126u033w.wav,s126/audio/s126u033n.wav,75790.0,81734.0,True,Coconut cream pie makes a nice dessert.
wtimit,EN,126,F,s126/audio/s126u034w.wav,s126/audio/s126u034n.wav,117400.0,80248.0,True,Don't do Charlie's dirty dishes.
wtimit,EN,126,F,s126/audio/s126u035w.wav,s126/audio/s126u035n.wav,75790.0,69846.0,True,Help celebrate your brother's success.
wtimit,EN,126,F,s126/audio/s126u036w.wav,s126/audio/s126u036n.wav,96595.0,87679.0,True,Only the most accomplished artists obtain popularity.
wtimit,EN,126,F,s126/audio/s126u037w.wav,s126/audio/s126u037n.wav,80248.0,80248.0,True,Critical equipment needs proper maintenance.
wtimit,EN,126,F,s126/audio/s126u038w.wav,s126/audio/s126u038n.wav,81734.0,81734.0,True,Young people participate in athletic activities.
wtimit,EN,126,F,s126/audio/s126u039w.wav,s126/audio/s126u039n.wav,108484.0,89165.0,True,Barb's gold bracelet was a graduation present.
wtimit,EN,126,F,s126/audio/s126u040w.wav,s126/audio/s126u040n.wav,89165.0,87679.0,True,Stimulating discussions keep students' attention.
wtimit,EN,126,F,s126/audio/s126u041w.wav,s126/audio/s126u041n.wav,101053.0,92137.0,True,Etiquette mandates compliance with existing regulations.
wtimit,EN,126,F,s126/audio/s126u042w.wav,s126/audio/s126u042n.wav,92137.0,71332.0,True,Biblical scholars argue history.
wtimit,EN,126,F,s126/audio/s126u043w.wav,s126/audio/s126u043n.wav,124830.0,65387.0,True,Elderly people are often excluded.
wtimit,EN,126,F,s126/audio/s126u044w.wav,s126/audio/s126u044n.wav,59443.0,66873.0,True,Basketball can be an entertaining sport.
wtimit,EN,126,F,s126/audio/s126u045w.wav,s126/audio/s126u045n.wav,75790.0,81734.0,True,Addition and subtraction are learned skills.
wtimit,EN,126,F,s126/audio/s126u046w.wav,s126/audio/s126u046n.wav,68360.0,71332.0,True,That pickpocket was caught red-handed.
wtimit,EN,126,F,s126/audio/s126u047w.wav,s126/audio/s126u047n.wav,68360.0,74304.0,True,Mom strongly dislikes appetizers.
wtimit,EN,126,F,s126/audio/s126u048w.wav,s126/audio/s126u048n.wav,81734.0,81734.0,True,Grandmother outgrew her upbringing in petticoats.
wtimit,EN,126,F,s126/audio/s126u049w.wav,s126/audio/s126u049n.wav,80248.0,81734.0,True,At twilight on the twelfth day we'll have Chablis.
wtimit,EN,126,F,s126/audio/s126u050w.wav,s126/audio/s126u050n.wav,83220.0,95109.0,True,Catastrophic economic cutbacks neglect the poor.
wtimit,EN,126,F,s126/audio/s126u051w.wav,s126/audio/s126u051n.wav,77276.0,83220.0,True,Ambidextrous pickpockets accomplish more.
wtimit,EN,126,F,s126/audio/s126u052w.wav,s126/audio/s126u052n.wav,90651.0,83220.0,True,Her classical performance gained critical acclaim.
wtimit,EN,126,F,s126/audio/s126u053w.wav,s126/audio/s126u053n.wav,102539.0,80248.0,True,Even a simple vocabulary contains symbols.
wtimit,EN,126,F,s126/audio/s126u054w.wav,s126/audio/s126u054n.wav,95109.0,111456.0,True,The eastern coast is a place for pure pleasure and excitement.
wtimit,EN,126,F,s126/audio/s126u055w.wav,s126/audio/s126u055n.wav,89165.0,99567.0,True,The lack of heat compounded the tenant's grievances.
wtimit,EN,126,F,s126/audio/s126u056w.wav,s126/audio/s126u056n.wav,83220.0,81734.0,True,Academic aptitude guarantees your diploma.
wtimit,EN,126,F,s126/audio/s126u057w.wav,s126/audio/s126u057n.wav,96595.0,81734.0,True,The prowler wore a ski mask for disguise.
wtimit,EN,126,F,s126/audio/s126u058w.wav,s126/audio/s126u058n.wav,99567.0,83220.0,True,We experience distress and frustration obtaining our degrees.
wtimit,EN,126,F,s126/audio/s126u059w.wav,s126/audio/s126u059n.wav,74304.0,84706.0,True,The singer's finger had a splinter.
wtimit,EN,126,F,s126/audio/s126u060w.wav,s126/audio/s126u060n.wav,111456.0,105511.0,True,The legislature met to judge the state of public education.
wtimit,EN,126,F,s126/audio/s126u061w.wav,s126/audio/s126u061n.wav,93623.0,96595.0,True,Chocolate and roses never fail as a romantic gift.
wtimit,EN,126,F,s126/audio/s126u062w.wav,s126/audio/s126u062n.wav,77276.0,87679.0,True,Any contributions will be greatly appreciated.
wtimit,EN,126,F,s126/audio/s126u063w.wav,s126/audio/s126u063n.wav,80248.0,84706.0,True,Continental drift is a geological theory.
wtimit,EN,126,F,s126/audio/s126u064w.wav,s126/audio/s126u064n.wav,71332.0,71332.0,True,Regular attendance is seldom required.
wtimit,EN,126,F,s126/audio/s126u065w.wav,s126/audio/s126u065n.wav,80248.0,74304.0,True,Challenge each general's intelligence.
wtimit,EN,126,F,s126/audio/s126u066w.wav,s126/audio/s126u066n.wav,81734.0,68360.0,True,We got drenched from the uninterrupted rain.
wtimit,EN,126,F,s126/audio/s126u067w.wav,s126/audio/s126u067n.wav,89165.0,90651.0,True,Last year's gas shortage caused steep price increases.
wtimit,EN,126,F,s126/audio/s126u068w.wav,s126/audio/s126u068n.wav,77276.0,77276.0,True,Upgrade your status to reflect your wealth.
wtimit,EN,126,F,s126/audio/s126u069w.wav,s126/audio/s126u069n.wav,77276.0,80248.0,True,Eat your raisins outdoors on the porch steps.
wtimit,EN,126,F,s126/audio/s126u070w.wav,s126/audio/s126u070n.wav,69846.0,50527.0,True,Did you eat yet?
wtimit,EN,126,F,s126/audio/s126u071w.wav,s126/audio/s126u071n.wav,68360.0,71332.0,True,Porcupines resemble sea urchins.
wtimit,EN,126,F,s126/audio/s126u072w.wav,s126/audio/s126u072n.wav,65387.0,63901.0,True,Spring Street is straight ahead.
wtimit,EN,126,F,s126/audio/s126u073w.wav,s126/audio/s126u073n.wav,75790.0,90651.0,True,Cliff's display was misplaced on the screen.
wtimit,EN,126,F,s126/audio/s126u074w.wav,s126/audio/s126u074n.wav,71332.0,81734.0,True,An official deadline cannot be postponed.
wtimit,EN,126,F,s126/audio/s126u075w.wav,s126/audio/s126u075n.wav,89165.0,86192.0,True,Fill that canteen with fresh spring water.
wtimit,EN,126,F,s126/audio/s126u076w.wav,s126/audio/s126u076n.wav,77276.0,75790.0,True,Gently place Jim's foam sculpture in the box.
wtimit,EN,126,F,s126/audio/s126u077w.wav,s126/audio/s126u077n.wav,80248.0,99567.0,True,Bagpipes and bongos are musical instruments.
wtimit,EN,126,F,s126/audio/s126u078w.wav,s126/audio/s126u078n.wav,68360.0,68360.0,True,Doctors prescribe drugs too freely.
wtimit,EN,126,F,s126/audio/s126u079w.wav,s126/audio/s126u079n.wav,90651.0,83220.0,True,Will you please describe the idiotic predicament.
wtimit,EN,126,F,s126/audio/s126u080w.wav,s126/audio/s126u080n.wav,83220.0,77276.0,True,It's illegal to postdate a check.
wtimit,EN,126,F,s126/audio/s126u081w.wav,s126/audio/s126u081n.wav,80248.0,77276.0,True,It's impossible to deal with bureaucracy.
wtimit,EN,126,F,s126/audio/s126u082w.wav,s126/audio/s126u082n.wav,83220.0,81734.0,True,Good service should be rewarded by big tips.
wtimit,EN,126,F,s126/audio/s126u083w.wav,s126/audio/s126u083n.wav,77276.0,86192.0,True,My instructions desperately need updating.
wtimit,EN,126,F,s126/audio/s126u084w.wav,s126/audio/s126u084n.wav,78762.0,93623.0,True,Cooperation along with understanding alleviate dispute.
wtimit,EN,126,F,s126/audio/s126u085w.wav,s126/audio/s126u085n.wav,74304.0,102539.0,True,Cement is measured in cubic yards.
wtimit,EN,126,F,s126/audio/s126u086w.wav,s126/audio/s126u086n.wav,74304.0,98081.0,True,Hispanic costumes are quite colorful.
wtimit,EN,126,F,s126/audio/s126u087w.wav,s126/audio/s126u087n.wav,80248.0,90651.0,True,Primitive tribes have an upbeat attitude.
wtimit,EN,126,F,s126/audio/s126u088w.wav,s126/audio/s126u088n.wav,90651.0,109970.0,True,Flying standby can be practical if you want to save money.
wtimit,EN,126,F,s126/audio/s126u089w.wav,s126/audio/s126u089n.wav,89165.0,74304.0,True,It's hard to tell an original from a forgery.
wtimit,EN,126,F,s126/audio/s126u090w.wav,s126/audio/s126u090n.wav,69846.0,89165.0,True,The Thinker is a famous sculpture.
wtimit,EN,126,F,s126/audio/s126u091w.wav,s126/audio/s126u091n.wav,77276.0,83220.0,True,The misprint provoked an immediate disclaimer.
wtimit,EN,126,F,s126/audio/s126u092w.wav,s126/audio/s126u092n.wav,81734.0,77276.0,True,A large household needs lots of appliances.
wtimit,EN,126,F,s126/audio/s126u093w.wav,s126/audio/s126u093n.wav,71332.0,71332.0,True,Cut a small corner off each edge.
wtimit,EN,126,F,s126/audio/s126u094w.wav,s126/audio/s126u094n.wav,71332.0,71332.0,True,Youngsters love common candy as treats.
wtimit,EN,126,F,s126/audio/s126u095w.wav,s126/audio/s126u095n.wav,80248.0,84706.0,True,Iguanas and alligators are tropical reptiles.
wtimit,EN,126,F,s126/audio/s126u096w.wav,s126/audio/s126u096n.wav,80248.0,98081.0,True,Masquerade parties tax one's imagination.
wtimit,EN,126,F,s126/audio/s126u097w.wav,s126/audio/s126u097n.wav,65387.0,66873.0,True,Penguins live near the icy Antarctic.
wtimit,EN,126,F,s126/audio/s126u098w.wav,s126/audio/s126u098n.wav,71332.0,87679.0,True,Guess the question from the answer.
wtimit,EN,126,F,s126/audio/s126u099w.wav,s126/audio/s126u099n.wav,81734.0,92137.0,True,Medieval society was based on hierarchies.
wtimit,EN,126,F,s126/audio/s126u100w.wav,s126/audio/s126u100n.wav,72818.0,89165.0,True,Project development was proceeding too slowly.
wtimit,EN,126,F,s126/audio/s126u102w.wav,s126/audio/s126u102n.wav,99567.0,104025.0,True,Special task forces rescue hostages from kidnappers.
wtimit,EN,126,F,s126/audio/s126u103w.wav,s126/audio/s126u103n.wav,78762.0,117400.0,True,Call an ambulance for medical assistance.
wtimit,EN,126,F,s126/audio/s126u104w.wav,s126/audio/s126u104n.wav,71332.0,74304.0,True,He stole a dime from a beggar.
wtimit,EN,126,F,s126/audio/s126u105w.wav,s126/audio/s126u105n.wav,74304.0,104025.0,True,You must explicitly delete files.
wtimit,EN,126,F,s126/audio/s126u106w.wav,s126/audio/s126u106n.wav,75790.0,65387.0,True,A huge tapestry hung in her hallway.
wtimit,EN,126,F,s126/audio/s126u107w.wav,s126/audio/s126u107n.wav,80248.0,75790.0,True,Birthday parties have cupcakes and ice cream.
wtimit,EN,126,F,s126/audio/s126u108w.wav,s126/audio/s126u108n.wav,77276.0,81734.0,True,His scalp was blistered from today's hot sun.
wtimit,EN,126,F,s126/audio/s126u109w.wav,s126/audio/s126u109n.wav,72818.0,83220.0,True,She slipped and sprained her ankle on the steep slope.
wtimit,EN,126,F,s126/audio/s126u110w.wav,s126/audio/s126u110n.wav,78762.0,87679.0,True,The best way to learn is to solve extra problems.
wtimit,EN,126,F,s126/audio/s126u111w.wav,s126/audio/s126u111n.wav,74304.0,69846.0,True,His sudden departure shocked the cast.
wtimit,EN,126,F,s126/audio/s126u112w.wav,s126/audio/s126u112n.wav,87679.0,72818.0,True,Tugboats are capable of hauling huge loads.
wtimit,EN,126,F,s126/audio/s126u113w.wav,s126/audio/s126u113n.wav,71332.0,89165.0,True,A muscular abdomen is good for your back.
wtimit,EN,126,F,s126/audio/s126u114w.wav,s126/audio/s126u114n.wav,77276.0,92137.0,True,The cartoon features a muskrat and a tadpole.
wtimit,EN,126,F,s126/audio/s126u115w.wav,s126/audio/s126u115n.wav,81734.0,105511.0,True,The emblem depicts the Acropolis all aglow.
wtimit,EN,126,F,s126/audio/s126u116w.wav,s126/audio/s126u116n.wav,71332.0,81734.0,True,Clasp the screw in your left hand.
wtimit,EN,126,F,s126/audio/s126u117w.wav,s126/audio/s126u117n.wav,74304.0,90651.0,True,The mango and the papaya are in a bowl.
wtimit,EN,126,F,s126/audio/s126u118w.wav,s126/audio/s126u118n.wav,81734.0,98081.0,True,Combine all the ingredients in a large bowl.
wtimit,EN,126,F,s126/audio/s126u119w.wav,s126/audio/s126u119n.wav,77276.0,99567.0,True,The misquote was retracted with an apology.
wtimit,EN,126,F,s126/audio/s126u120w.wav,s126/audio/s126u120n.wav,99567.0,102539.0,True,"The coyote, bobcat, and hyena are wild animals."
wtimit,EN,126,F,s126/audio/s126u121w.wav,s126/audio/s126u121n.wav,84706.0,89165.0,True,Trespassing is forbidden and subject to penalty.
wtimit,EN,126,F,s126/audio/s126u122w.wav,s126/audio/s126u122n.wav,89165.0,102539.0,True,Encyclopedias seldom present anecdotal evidence.
wtimit,EN,126,F,s126/audio/s126u123w.wav,s126/audio/s126u123n.wav,87679.0,95109.0,True,A screwdriver is made from vodka and orange juice.
wtimit,EN,126,F,s126/audio/s126u124w.wav,s126/audio/s126u124n.wav,74304.0,68360.0,True,Objects made of pewter are beautiful.
wtimit,EN,126,F,s126/audio/s126u125w.wav,s126/audio/s126u125n.wav,71332.0,72818.0,True,Westchester is a county in New York.
wtimit,EN,126,F,s126/audio/s126u126w.wav,s126/audio/s126u126n.wav,71332.0,66873.0,True,Artificial intelligence is for real.
wtimit,EN,126,F,s126/audio/s126u127w.wav,s126/audio/s126u127n.wav,72818.0,74304.0,True,The emperor had a mean temper.
wtimit,EN,126,F,s126/audio/s126u128w.wav,s126/audio/s126u128n.wav,89165.0,81734.0,True,Lots of foreign movies have subtitles.
wtimit,EN,126,F,s126/audio/s126u129w.wav,s126/audio/s126u129n.wav,90651.0,92137.0,True,Angora cats are furrier than Siamese.
wtimit,EN,126,F,s126/audio/s126u130w.wav,s126/audio/s126u130n.wav,80248.0,83220.0,True,He ate four extra eggs for breakfast.
wtimit,EN,126,F,s126/audio/s126u131w.wav,s126/audio/s126u131n.wav,80248.0,62415.0,True,We plan to build a new beverage plant.
wtimit,EN,126,F,s126/audio/s126u132w.wav,s126/audio/s126u132n.wav,83220.0,72818.0,True,Publicity and notoriety go hand in hand.
wtimit,EN,126,F,s126/audio/s126u133w.wav,s126/audio/s126u133n.wav,75790.0,83220.0,True,Pizzerias are convenient for a quick lunch.
wtimit,EN,126,F,s126/audio/s126u134w.wav,s126/audio/s126u134n.wav,92137.0,84706.0,True,December and January are nice months to spend in Miami.
wtimit,EN,126,F,s126/audio/s126u135w.wav,s126/audio/s126u135n.wav,84706.0,80248.0,True,Technical writers can abbreviate in bibliographies.
wtimit,EN,126,F,s126/audio/s126u136w.wav,s126/audio/s126u136n.wav,92137.0,98081.0,True,Scientific progress comes from the development of new techniques.
wtimit,EN,126,F,s126/audio/s126u137w.wav,s126/audio/s126u137n.wav,87679.0,96595.0,True,Tradition requires parental approval for under-age marriage.
wtimit,EN,126,F,s126/audio/s126u138w.wav,s126/audio/s126u138n.wav,89165.0,86192.0,True,The clumsy customer spilled some expensive perfume.
wtimit,EN,126,F,s126/audio/s126u139w.wav,s126/audio/s126u139n.wav,84706.0,89165.0,True,The bungalow was pleasantly situated near the shore.
wtimit,EN,126,F,s126/audio/s126u140w.wav,s126/audio/s126u140n.wav,92137.0,78762.0,True,Agricultural products are unevenly distributed.
wtimit,EN,126,F,s126/audio/s126u141w.wav,s126/audio/s126u141n.wav,92137.0,89165.0,True,Pledge to participate in Nevada's aquatic competition.
wtimit,EN,126,F,s126/audio/s126u142w.wav,s126/audio/s126u142n.wav,114428.0,99567.0,True,Which long article was opaque and needed clarification?
wtimit,EN,126,F,s126/audio/s126u143w.wav,s126/audio/s126u143n.wav,96595.0,77276.0,True,The sound of Jennifer's bugle scared the antelope.
wtimit,EN,126,F,s126/audio/s126u144w.wav,s126/audio/s126u144n.wav,83220.0,101053.0,True,The willowy woman wore a muskrat coat.
wtimit,EN,126,F,s126/audio/s126u145w.wav,s126/audio/s126u145n.wav,80248.0,92137.0,True,Too much curiosity can get you into trouble.
wtimit,EN,126,F,s126/audio/s126u146w.wav,s126/audio/s126u146n.wav,72818.0,69846.0,True,Cyclical programs will never compile.
wtimit,EN,126,F,s126/audio/s126u147w.wav,s126/audio/s126u147n.wav,87679.0,96595.0,True,Correct execution of my instructions is crucial.
wtimit,EN,126,F,s126/audio/s126u148w.wav,s126/audio/s126u148n.wav,86192.0,93623.0,True,Most precincts had a third of the votes counted.
wtimit,EN,126,F,s126/audio/s126u149w.wav,s126/audio/s126u149n.wav,92137.0,102539.0,True,While waiting for Chipper she crisscrossed the square many times.
wtimit,EN,126,F,s126/audio/s126u150w.wav,s126/audio/s126u150n.wav,71332.0,102539.0,True,Vietnamese cuisine is exquisite.
wtimit,EN,126,F,s126/audio/s126u151w.wav,s126/audio/s126u151n.wav,84706.0,83220.0,True,The previous speaker presented ambiguous results.
wtimit,EN,126,F,s126/audio/s126u152w.wav,s126/audio/s126u152n.wav,95109.0,81734.0,True,"Mosquitoes exist in warm, humid climates."
wtimit,EN,126,F,s126/audio/s126u153w.wav,s126/audio/s126u153n.wav,102539.0,90651.0,True,Scholastic aptitude is judged by standardized tests.
wtimit,EN,126,F,s126/audio/s126u154w.wav,s126/audio/s126u154n.wav,80248.0,77276.0,True,Orange juice tastes funny after toothpaste.
wtimit,EN,126,F,s126/audio/s126u155w.wav,s126/audio/s126u155n.wav,92137.0,83220.0,True,The water contained too much chlorine and stung his eyes.
wtimit,EN,126,F,s126/audio/s126u156w.wav,s126/audio/s126u156n.wav,81734.0,92137.0,True,Our experiment's positive outcome was unexpected.
wtimit,EN,126,F,s126/audio/s126u157w.wav,s126/audio/s126u157n.wav,74304.0,71332.0,True,Remove the splinter with a pair of tweezers.
wtimit,EN,126,F,s126/audio/s126u158w.wav,s126/audio/s126u158n.wav,84706.0,72818.0,True,The drunkard is a social outcast.
wtimit,EN,126,F,s126/audio/s126u159w.wav,s126/audio/s126u159n.wav,84706.0,90651.0,True,The government sought authorization of his citizenship.
wtimit,EN,126,F,s126/audio/s126u160w.wav,s126/audio/s126u160n.wav,102539.0,95109.0,True,"As coauthors, we presented our new book to the haughty audience."
wtimit,EN,126,F,s126/audio/s126u161w.wav,s126/audio/s126u161n.wav,104025.0,86192.0,True,"As a precaution, the outlaws bought gunpowder for their stronghold."
wtimit,EN,126,F,s126/audio/s126u162w.wav,s126/audio/s126u162n.wav,83220.0,71332.0,True,Her auburn hair reminded him of autumn leaves.
wtimit,EN,126,F,s126/audio/s126u163w.wav,s126/audio/s126u163n.wav,92137.0,89165.0,True,They remained lifelong friends and companions.
wtimit,EN,126,F,s126/audio/s126u164w.wav,s126/audio/s126u164n.wav,89165.0,74304.0,True,Curiosity and mediocrity seldom coexist.
wtimit,EN,126,F,s126/audio/s126u165w.wav,s126/audio/s126u165n.wav,89165.0,114428.0,True,The easygoing zoologist relaxed throughout the voyage.
wtimit,EN,126,F,s126/audio/s126u166w.wav,s126/audio/s126u166n.wav,99567.0,105511.0,True,Biologists use radioactive isotopes to study microorganisms.
wtimit,EN,126,F,s126/audio/s126u167w.wav,s126/audio/s126u167n.wav,92137.0,93623.0,True,Employee layoffs coincided with the company's reorganization.
wtimit,EN,126,F,s126/audio/s126u168w.wav,s126/audio/s126u168n.wav,77276.0,80248.0,True,Who took the kayak down the bayou?
wtimit,EN,126,F,s126/audio/s126u169w.wav,s126/audio/s126u169n.wav,87679.0,84706.0,True,How would you evaluate this algebraic expression?
wtimit,EN,126,F,s126/audio/s126u170w.wav,s126/audio/s126u170n.wav,102539.0,112942.0,True,The Mayan neoclassic scholar disappeared while surveying ancient ruins.
wtimit,EN,126,F,s126/audio/s126u171w.wav,s126/audio/s126u171n.wav,104025.0,104025.0,True,"The diagnosis was discouraging; however, he was not overly worried."
wtimit,EN,126,F,s126/audio/s126u172w.wav,s126/audio/s126u172n.wav,92137.0,75790.0,True,The triumphant warrior exhibited naive heroism.
wtimit,EN,126,F,s126/audio/s126u173w.wav,s126/audio/s126u173n.wav,93623.0,90651.0,True,Whoever cooperates in finding Nan's cameo will be rewarded.
wtimit,EN,126,F,s126/audio/s126u174w.wav,s126/audio/s126u174n.wav,98081.0,87679.0,True,The haunted house was a hit due to outstanding audio-visual effects.
wtimit,EN,126,F,s126/audio/s126u175w.wav,s126/audio/s126u175n.wav,96595.0,84706.0,True,Severe myopia contributed to Ron's inferiority complex.
wtimit,EN,126,F,s126/audio/s126u176w.wav,s126/audio/s126u176n.wav,80248.0,83220.0,True,Buying a thoroughbred horse requires intuition and expertise.
wtimit,EN,126,F,s126/audio/s126u177w.wav,s126/audio/s126u177n.wav,69846.0,99567.0,True,Does Creole cooking use curry?
wtimit,EN,126,F,s126/audio/s126u178w.wav,s126/audio/s126u178n.wav,96595.0,93623.0,True,She encouraged her children to make their own Halloween costumes.
wtimit,EN,126,F,s126/audio/s126u179w.wav,s126/audio/s126u179n.wav,75790.0,71332.0,True,We could barely see the fjords through the snow flurries.
wtimit,EN,126,F,s126/audio/s126u180w.wav,s126/audio/s126u180n.wav,83220.0,71332.0,True,Almost all colleges are now coeducational.
wtimit,EN,126,F,s126/audio/s126u181w.wav,s126/audio/s126u181n.wav,105511.0,98081.0,True,Rich looked for spotted hyenas and jaguars on the safari.
wtimit,EN,126,F,s126/audio/s126u182w.wav,s126/audio/s126u182n.wav,72818.0,77276.0,True,Thick glue oozed out of the tube.
wtimit,EN,126,F,s126/audio/s126u183w.wav,s126/audio/s126u183n.wav,83220.0,77276.0,True,Why else would Danny allow others to go?
wtimit,EN,126,F,s126/audio/s126u184w.wav,s126/audio/s126u184n.wav,71332.0,71332.0,True,The cat's meow always hurts my ears.
wtimit,EN,126,F,s126/audio/s126u185w.wav,s126/audio/s126u185n.wav,86192.0,77276.0,True,Did you buy any corduroy overalls?
wtimit,EN,126,F,s126/audio/s126u186w.wav,s126/audio/s126u186n.wav,78762.0,83220.0,True,Would a tomboy often play outdoors?
wtimit,EN,126,F,s126/audio/s126u187w.wav,s126/audio/s126u187n.wav,69846.0,71332.0,True,They often go out in the evening.
wtimit,EN,126,F,s126/audio/s126u188w.wav,s126/audio/s126u188n.wav,78762.0,78762.0,True,Who authorized the unlimited expense account?
wtimit,EN,126,F,s126/audio/s126u189w.wav,s126/audio/s126u189n.wav,78762.0,65387.0,True,Destroy every file related to my audits.
wtimit,EN,126,F,s126/audio/s126u190w.wav,s126/audio/s126u190n.wav,81734.0,68360.0,True,Serve the coleslaw after I add the oil.
wtimit,EN,126,F,s126/audio/s126u191w.wav,s126/audio/s126u191n.wav,69846.0,90651.0,True,Withdraw all phony accusations at once.
wtimit,EN,126,F,s126/audio/s126u192w.wav,s126/audio/s126u192n.wav,71332.0,77276.0,True,Straw hats are out of fashion this year.
wtimit,EN,126,F,s126/audio/s126u193w.wav,s126/audio/s126u193n.wav,83220.0,75790.0,True,Why buy oil when you always use mine?
wtimit,EN,126,F,s126/audio/s126u194w.wav,s126/audio/s126u194n.wav,65387.0,62415.0,True,They enjoy it when I audition.
wtimit,EN,126,F,s126/audio/s126u195w.wav,s126/audio/s126u195n.wav,71332.0,71332.0,True,Would you allow acts of violence?
wtimit,EN,126,F,s126/audio/s126u196w.wav,s126/audio/s126u196n.wav,68360.0,86192.0,True,How do oysters make pearls?
wtimit,EN,126,F,s126/audio/s126u197w.wav,s126/audio/s126u197n.wav,69846.0,74304.0,True,Draw each graph on a new axis.
wtimit,EN,126,F,s126/audio/s126u198w.wav,s126/audio/s126u198n.wav,71332.0,83220.0,True,Norwegian sweaters are made of lamb's wool.
wtimit,EN,126,F,s126/audio/s126u199w.wav,s126/audio/s126u199n.wav,86192.0,92137.0,True,Young children should avoid exposure to contagious diseases.
wtimit,EN,126,F,s126/audio/s126u200w.wav,s126/audio/s126u200n.wav,74304.0,78762.0,True,Ralph controlled the stopwatch from the bleachers.
wtimit,EN,126,F,s126/audio/s126u201w.wav,s126/audio/s126u201n.wav,71332.0,74304.0,True,Approach your interview with statuesque composure.
wtimit,EN,126,F,s126/audio/s126u202w.wav,s126/audio/s126u202n.wav,72818.0,87679.0,True,How much allowance do you get?
wtimit,EN,126,F,s126/audio/s126u203w.wav,s126/audio/s126u203n.wav,98081.0,101053.0,True,The causeway ended abruptly at the shore.
wtimit,EN,126,F,s126/audio/s126u204w.wav,s126/audio/s126u204n.wav,81734.0,96595.0,True,Even I occasionally get the Monday blues!
wtimit,EN,126,F,s126/audio/s126u205w.wav,s126/audio/s126u205n.wav,95109.0,80248.0,True,Military personnel are expected to obey government orders.
wtimit,EN,126,F,s126/audio/s126u206w.wav,s126/audio/s126u206n.wav,96595.0,93623.0,True,"When peeling an orange, it is hard not to spray juice."
wtimit,EN,126,F,s126/audio/s126u207w.wav,s126/audio/s126u207n.wav,84706.0,78762.0,True,Do you hear the sleigh bells ringing?
wtimit,EN,126,F,s126/audio/s126u208w.wav,s126/audio/s126u208n.wav,90651.0,87679.0,True,Rob sat by the pond and sketched the stray geese.
wtimit,EN,126,F,s126/audio/s126u209w.wav,s126/audio/s126u209n.wav,83220.0,101053.0,True,Michael colored the bedroom wall with crayons.
wtimit,EN,126,F,s126/audio/s126u210w.wav,s126/audio/s126u210n.wav,60929.0,74304.0,True,Jeff's toy go-cart never worked!
wtimit,EN,126,F,s126/audio/s126u211w.wav,s126/audio/s126u211n.wav,86192.0,86192.0,True,Only the best players enjoy popularity.
wtimit,EN,126,F,s126/audio/s126u212w.wav,s126/audio/s126u212n.wav,87679.0,72818.0,True,I gave them several choices and let them set the priorities.
wtimit,EN,126,F,s126/audio/s126u213w.wav,s126/audio/s126u213n.wav,83220.0,75790.0,True,The news agency hired a great journalist.
wtimit,EN,126,F,s126/audio/s126u214w.wav,s126/audio/s126u214n.wav,87679.0,86192.0,True,The morning dew on the spider web glistened in the sun.
wtimit,EN,126,F,s126/audio/s126u215w.wav,s126/audio/s126u215n.wav,81734.0,78762.0,True,The sermon emphasized the need for affirmative action.
wtimit,EN,126,F,s126/audio/s126u216w.wav,s126/audio/s126u216n.wav,65387.0,56471.0,True,The small boy put the worm on the hook.
wtimit,EN,126,F,s126/audio/s126u217w.wav,s126/audio/s126u217n.wav,75790.0,53499.0,True,How permanent are their records?
wtimit,EN,126,F,s126/audio/s126u218w.wav,s126/audio/s126u218n.wav,90651.0,106998.0,True,Try to recall the events in chronological order.
wtimit,EN,126,F,s126/audio/s126u219w.wav,s126/audio/s126u219n.wav,81734.0,105511.0,True,Nonprofit organizations have frequent fund raisers.
wtimit,EN,126,F,s126/audio/s126u220w.wav,s126/audio/s126u220n.wav,93623.0,142663.0,True,The most recent geological survey found seismic activity.
wtimit,EN,126,F,s126/audio/s126u221w.wav,s126/audio/s126u221n.wav,105511.0,92137.0,True,Cory attacked the project with extra determination.
wtimit,EN,126,F,s126/audio/s126u222w.wav,s126/audio/s126u222n.wav,75790.0,129289.0,True,You always come up with pathological examples.
wtimit,EN,126,F,s126/audio/s126u223w.wav,s126/audio/s126u223n.wav,66873.0,123344.0,True,Put the butcher block table in the garage.
wtimit,EN,126,F,s126/audio/s126u224w.wav,s126/audio/s126u224n.wav,80248.0,72818.0,True,How good is your endurance?
wtimit,EN,126,F,s126/audio/s126u225w.wav,s126/audio/s126u225n.wav,77276.0,71332.0,True,Keep the thermometer under your tongue!
wtimit,EN,126,F,s126/audio/s126u226w.wav,s126/audio/s126u226n.wav,86192.0,75790.0,True,Steph could barely handle the psychological trauma.
wtimit,EN,126,F,s126/audio/s126u227w.wav,s126/audio/s126u227n.wav,80248.0,59443.0,True,It's healthier to cook without sugar.
